,ID,Tweet,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Polarity,Emotions,ProcessedText,Handle,DerivedDate,hhmmss,DayCat
1343,1343,"RT @MrsHolmes2012: @easyJet I've booked a flight for a later date. Already checked in online, am I too late to add luggage?",FALSE,0,NA,1/27/2018 12:56,FALSE,NA,9.57E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">sendymcsendy</a>",Flight_Refunds,2,TRUE,FALSE,NA,NA,negative,unknown,@endaburke81 @Jetset_JMB @AirbusRed @easyJet Just WOW <ed><ed> <ed><ed><ed><ed>,@easyJet,1/27/2018 12:56,12:56:00,Noon
1344,1344,@easyJet My partner and myself have both tried from iPhones!,FALSE,0,easyJet,1/27/2018 12:52,FALSE,9.57E+17,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brenloft1,0,FALSE,FALSE,NA,NA,positive,unknown,RT @PaigeCollins5: @frontliners_mk @thecooky27 @MidKentCollege @PaigeCollins @easyJet Would not have achieved any of this if it wasn’t for…,@easyJet,1/27/2018 12:52,12:52:00,Noon
1345,1345,@easyJet the <ed><U+00A0><U+00BD><ed><U+00B2><U+00A9> of European aviation #onlyifyoupay,FALSE,0,easyJet,1/27/2018 12:52,FALSE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RuloFilms1,0,FALSE,FALSE,NA,NA,positive,unknown,"RT @braeuers: @easyJet Reading helpful Lee's link about claim compensations, I still don't agree with the current outcome of my claim. Sure…",@easyJet,1/27/2018 12:52,12:52:00,Noon
1346,1346,"@easyJet Hi Danniella, thank you for your help, customer services have added the bag for me <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,easyJet,1/27/2018 12:50,FALSE,9.57E+17,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fransbeautyblog,0,FALSE,FALSE,NA,NA,positive,unknown,"""@easyjet's typical customers are a bit posher than Ryanair's (or like to think they are)."" via @business

t.co/B4U0GB4VrO",@easyJet,1/27/2018 12:50,12:50:00,Noon
1347,1347,@easyjet hi we’re taking flight from turin to gatwick today at 17:15. can you tell me when hold bag checkin starts please?,FALSE,0,easyJet,1/27/2018 12:49,FALSE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",strangelybrine,0,FALSE,FALSE,NA,NA,neutral,joy,@easyJet that's great thanks. keep hearing conflicting things so thought it was best to ask direct.,@easyJet,1/27/2018 12:49,12:49:00,Noon
1348,1348,"RT @MrsHolmes2012: @easyJet I've booked a flight for a later date. Already checked in online, am I too late to add luggage?",FALSE,0,NA,1/27/2018 12:48,FALSE,NA,9.57E+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>",EzFlightRefunds,2,TRUE,FALSE,NA,NA,negative,unknown,"@easyJet Reading helpful Lee's link about claim compensations, I still don't agree with the current outcome of my c… t.co/BkUSiAmjhg",@easyJet,1/27/2018 12:48,12:48:00,Noon
1349,1349,@easyJet at Jersey Airport they have separate queues for speedy boarders and non at the entrance to the gate but at… https://t.co/IUdSTKqGFm,FALSE,0,LipstickCherry,1/27/2018 12:48,TRUE,9.57E+17,9.57E+17,130201977,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LipstickCherry,0,FALSE,FALSE,NA,NA,positive,joy,"RT @rycly: Another week, another #WingFriday! Cheeky <ed><ed>let down in Lanzarote<ed><ed> @easyJet @mmsBA t.co/fx758Cx0Mk",@easyJet,1/27/2018 12:48,12:48:00,Noon
1350,1350,"@easyJet I've booked a flight for a later date. Already checked in online, am I too late to add luggage?",FALSE,1,easyJet,1/27/2018 12:48,FALSE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MrsHolmes2012,2,FALSE,FALSE,NA,NA,negative,unknown,@nickypatterson0 @AirbusRed @easyJet @NATSManchester Wow that’s brilliant. Many thanks for your help. Much appreciated :-),@easyJet,1/27/2018 12:48,12:48:00,Noon
1351,1351,"@easyJet useless as always, you have to pay to take hand luggage it they tag it #sleazyjet #unfair",FALSE,0,easyJet,1/27/2018 12:47,FALSE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RuloFilms1,0,FALSE,FALSE,NA,NA,negative,unknown,@endaburke81 @AirbusRed @easyJet Ross told me you were planning this shot. I made sure my Tower colleagues… t.co/rSQwBIwzIM,@easyJet,1/27/2018 12:47,12:47:00,Noon
1352,1352,Thanks @easyJet for leaving my parents stranded in Budapest with none of their luggage. NO one will give them any i… https://t.co/AP87vnRhnI,FALSE,7,NA,1/27/2018 12:45,TRUE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mollsp_,1,FALSE,FALSE,NA,NA,neutral,unknown,@nickypatterson0 @AirbusRed @easyJet Thank you so much :-),@easyJet,1/27/2018 12:45,12:45:00,Noon
1353,1353,@easyJet I was about to book a flight and noticed you started charging £30 for hand luggage??! Is this a joke? Plea… https://t.co/1RP9N5z6D7,FALSE,0,easyJet,1/27/2018 12:43,TRUE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mpfalangi,0,FALSE,FALSE,NA,NA,neutral,unknown,@endaburke81 @AirbusRed @easyJet Great shot Enda! <ed><ed>,@easyJet,1/27/2018 12:43,12:43:00,Noon
1354,1354,"@easyJet Hey Jera, don't suppose you'd be able to fly my baggage back? Seems @ThomasCookCares left it again <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3>",FALSE,2,easyJet,1/27/2018 12:38,FALSE,9.55E+17,9.57E+17,38676903,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MonsterTrain,0,FALSE,FALSE,NA,NA,neutral,unknown,"RT @braeuers: @easyJet Lee, I'm not starting a new claim; I'm challenging the existing one! In my mind, that's a big difference!",@easyJet,1/27/2018 12:38,12:38:00,Noon
1355,1355,@easyJet I'd appreciate a response to my numerous tweets and DMs that you have ignored. Your customer service is disgraceful.,FALSE,0,easyJet,1/27/2018 12:36,FALSE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pumpsofjustice,0,FALSE,FALSE,NA,NA,neutral,joy,@easyJet 3 hours 20 minutes behind plus a extra hour to get a bags too. Not a great service at all. Yet we were tol… t.co/bckXbLKJCL,@easyJet,1/27/2018 12:36,12:36:00,Noon
1356,1356,@easyJet is gonna be shook with us @MONeill1996 @georgiaharris0n and someone tag phil idk his @ <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/gu0tSKX3XY,FALSE,0,easyJet,1/27/2018 12:33,FALSE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hmainniamh,1,FALSE,FALSE,NA,NA,positive,unknown,@easyJet not a good day to be a passenger with you! Ruined my day and plans. Just one thing after another all day. t.co/v87vR2YLx8,@easyJet,1/27/2018 12:33,12:33:00,Noon
1357,1357,@easyJet I am in Budapest for a short city break without my luggage <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>any chance you could please find it for me as… https://t.co/VbvaxL804x,FALSE,0,easyJet,1/27/2018 12:32,TRUE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheLittleCakeC2,0,FALSE,FALSE,NA,NA,neutral,joy,@easyJet please check messages need help with booking,@easyJet,1/27/2018 12:32,12:32:00,Noon
1358,1358,RT @CultureTrip: 11 beautiful cities and towns in Iceland https://t.co/ebYQWdeVlX @EasyJet #ad https://t.co/XfsfG2rC3H,FALSE,0,NA,1/27/2018 12:25,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lisabunclark,2,TRUE,FALSE,NA,NA,positive,unknown,"@easyJet Lee, I'm not starting a new claim; I'm challenging the existing one! In my mind, that's a big difference!",@easyJet,1/27/2018 12:25,12:25:00,Noon
1359,1359,@easyJet ET4Q2VD and it was booked by me (Joshua Anderson) - I booked for me and Wiskow,FALSE,0,joshieanderson,1/27/2018 12:24,FALSE,9.57E+17,9.57E+17,422145080,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joshieanderson,0,FALSE,FALSE,NA,NA,positive,unknown,@easyJet just wondering if you have anything else left that you want to try and sell me? Had about 4 emails a day f… t.co/r5GTTrB7BY,@easyJet,1/27/2018 12:24,12:24:00,Noon
1360,1360,@Scarfie1 @AirbusRed @easyJet Yes we have 1 for a few weeks at least :-),FALSE,1,Scarfie1,1/27/2018 12:22,FALSE,9.57E+17,9.57E+17,1627303460,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",endaburke81,0,FALSE,FALSE,NA,NA,neutral,unknown,RT @braeuers: @easyJet How do I challenge a denied compensation claim with you? My flight was delayed by more than 3hrs and I don't accept…,@easyJet,1/27/2018 12:22,12:22:00,Noon
1361,1361,"@BogdanMisko @AirbusRed @easyJet This was set to F7.1 ISO 160, 50mm over a shutter speed of 9 seconds. Tripod and r… https://t.co/PPTHWzLgCo",FALSE,1,BogdanMisko,1/27/2018 12:21,TRUE,9.57E+17,9.57E+17,348094685,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",endaburke81,0,FALSE,FALSE,NA,NA,positive,unknown,"RT @DevereuxNathan: Where were our vouchers @easyJet for the delayed Edinburgh to Gatwick flight? Terrible service. Almost 3
Hours late!! h…",@easyJet,1/27/2018 12:21,12:21:00,Noon
1362,1362,@easyJet Can you pass on thanks to the crew on the 19:55 flight from Edinburgh yesterday and the 08:30 flight from… https://t.co/mQ49m9FCOg,FALSE,0,easyJet,1/27/2018 12:18,TRUE,9.57E+17,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iTechPro2012,0,FALSE,FALSE,NA,NA,positive,unknown,@frontliners_mk @thecooky27 @MidKentCollege @PaigeCollins @easyJet Would not have achieved any of this if it wasn’t… t.co/jkixl6PH6Q,@easyJet,1/27/2018 12:18,12:18:00,Noon
1363,1363,@ThomasCookCares Lets hope that @easyJet can pull through again as you’ve once again left two of our groups’ bags b… https://t.co/HnG8M5SDjb,FALSE,0,ThomasCookCares,1/27/2018 12:15,TRUE,9.55E+17,9.57E+17,1376502500,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StuLord,0,FALSE,FALSE,NA,NA,neutral,unknown,@easyJet How do I challenge a denied compensation claim with you? My flight was delayed by more than 3hrs and I don… t.co/NPePqjuIcz,@easyJet,1/27/2018 12:15,12:15:00,Noon
1364,1364,@easyJet is there any reason you are not replying to my problem?,FALSE,0,easyJet,1/27/2018 12:12,FALSE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",andspiller,0,FALSE,FALSE,NA,NA,neutral,unknown,"Where were our vouchers @easyJet for the delayed Edinburgh to Gatwick flight? Terrible service. Almost 3
Hours late… t.co/gjw3PT14MU",@easyJet,1/27/2018 12:12,12:12:00,Noon
1365,1365,@endaburke81 @AirbusRed @easyJet They've got Neos at MAN now?,FALSE,1,endaburke81,1/27/2018 12:09,FALSE,9.57E+17,9.57E+17,43183960,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Scarfie1,0,FALSE,FALSE,NA,NA,positive,unknown,"@easyJet Ah okay great, Thankyou!",@easyJet,1/27/2018 12:09,12:09:00,Noon
1366,1366,RT @CultureTrip: 11 beautiful cities and towns in Iceland https://t.co/ebYQWdeVlX @EasyJet #ad https://t.co/XfsfG2rC3H,FALSE,0,NA,1/27/2018 12:07,FALSE,NA,9.57E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",A_Diamon,2,TRUE,FALSE,NA,NA,positive,unknown,@easyJet just booked a flight but my baby hasn’t been born yet (don’t have a name). Can I amend their name? Flight… t.co/oUOjDz5yad,@easyJet,1/27/2018 12:07,12:07:00,Noon
1367,1367,"RT @k15lyy: @easyJet hey, we’re travelling to Morocco in May for charity work but have since noticed the outbound price has gone up massive…",FALSE,0,NA,1/27/2018 12:03,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CharityNewsUK,1,TRUE,FALSE,NA,NA,positive,unknown,@easyJet is hand luggage/ small suitcases as hand luggage included when you book the flight or do you have to pay f… t.co/bPbbgAhbQG,@easyJet,1/27/2018 12:03,12:03:00,Noon
1368,1368,"@ouralteredlife @easyJet @easyJet_press @easyJetNews Ah, the joys of cheap travel! TBH though, they’re all guilty o… https://t.co/1zyPWyZeUM",FALSE,1,ouralteredlife,1/27/2018 12:01,TRUE,9.57E+17,9.57E+17,8.48E+17,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",A_Suffolk_Lad,0,FALSE,FALSE,NA,NA,negative,sadness,@thecooky27     @MidKentCollege @frontliners_mk OUR AMAZING!! crew student @paigecollins make us all very proud as… t.co/Gab3hT7DxR,@easyJet,1/27/2018 12:01,12:01:00,Noon
1369,1369,11 beautiful cities and towns in Iceland https://t.co/ebYQWdeVlX @EasyJet #ad https://t.co/XfsfG2rC3H,FALSE,10,NA,1/27/2018 12:01,FALSE,NA,9.57E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",CultureTrip,2,FALSE,FALSE,NA,NA,positive,unknown,"@hadialali @easyJet Been waiting since July 2017 for “help”.  How do you go from waiting 4 min for your online chat, to 135 minutes?",@easyJet,1/27/2018 12:01,12:01:00,Noon
1370,1370,@easyJet Saturday morning chest pump <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> https://t.co/mL7Id02xmk,FALSE,0,easyJet,1/27/2018 11:57,FALSE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NathanCrossAct,0,FALSE,FALSE,NA,NA,positive,unknown,@endaburke81 @AirbusRed @easyJet Beautiful image!,@easyJet,1/27/2018 11:57,11:57:00,Morning
1371,1371,In Budapest for a mini break with no suitcase thank you @easyJet for not seeming to give a toss #pleasefindmycase,FALSE,0,NA,1/27/2018 11:57,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mamsie67,0,FALSE,FALSE,NA,NA,neutral,unknown,@AndrewStuart @AirbusRed @easyJet Thank You so much. Hope he likes it :-),@easyJet,1/27/2018 11:57,11:57:00,Morning
1372,1372,@Married_to_Bob @British_Airways @easyJet Completely agree. Ended up going with a different airline too.,FALSE,1,Married_to_Bob,1/27/2018 11:55,FALSE,9.57E+17,9.57E+17,2894873200,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HartleyR27,0,FALSE,FALSE,NA,NA,positive,unknown,@endaburke81 @AirbusRed @easyJet @AirbusRed will love this when he lands! Brilliant shot..,@easyJet,1/27/2018 11:55,11:55:00,Morning
1373,1373,RT @ouralteredlife: WOW @easyJet @easyJet_press @easyJetNews This needs to be addressed immediately!! #Theft #Disgraceful #EasyCash #EasyJe…,FALSE,0,NA,1/27/2018 11:54,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ouralteredlife,1,TRUE,FALSE,NA,NA,negative,unknown,RT @endaburke81: Well here we have @AirbusRed taking the @easyJet Neo to Geneva this evening. A big thanks for lini… t.co/qfm8USJAgX,@easyJet,1/27/2018 11:54,11:54:00,Morning
1374,1374,@easyJet why can’t I book a flight? or can you tell me how I can please https://t.co/gLTo7UeLfT,FALSE,0,easyJet,1/27/2018 11:52,FALSE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brenloft1,0,FALSE,FALSE,NA,NA,neutral,joy,@easyJet: one word.. crooks. t.co/mszUUEONzV,@easyJet,1/27/2018 11:52,11:52:00,Morning
1375,1375,"RT @ben_schroeter: If @vestager or @Kartellamt see this, @easyJet is in trouble. #competition #tech https://t.co/SF3TgrG5tf",FALSE,0,NA,1/27/2018 11:51,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnnaGoeddeke,1,TRUE,FALSE,NA,NA,negative,unknown,Well here we have @AirbusRed taking the @easyJet Neo to Geneva this evening. A big thanks for lining up at this poi… t.co/9ELv6xjMjO,@easyJet,1/27/2018 11:51,11:51:00,Morning
1376,1376,@easyJet if I check in online can I add a hold bag later? &amp; Can I save boarding pass to print later or do I need to… https://t.co/C1h4W3829L,FALSE,0,easyJet,1/27/2018 11:44,TRUE,NA,9.57E+17,38676903,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",clm2071,0,FALSE,FALSE,NA,NA,negative,unknown,@easyJet I have sent you a DM. Please check and reply. Thank you.,@easyJet,1/27/2018 11:44,11:44:00,Morning
1377,1377,RT @rhyssmith55: @easyJet Slightly late arrival but overall very good for my first time,FALSE,0,NA,1/27/2018 11:42,FALSE,NA,9.57E+17,NA,"<a href=""https://www.easyflightrefunds.co.uk"" rel=""nofollow"">EasyFlightRefunds</a>",EzFlightRefunds,1,TRUE,FALSE,NA,NA,neutral,joy,@rycly @easyJet @mmsBA t.co/CsZVrS6vwE for all you aviation geeks go watch these guys they do a cracking jo… t.co/lmz5Fyfnbn,@easyJet,1/27/2018 11:42,11:42:00,Morning
1378,1378,RT @corsarof: EU could dash hopes for UK to remain in aviation safety agency - more brexit good news ! @British_Airways @easyJet @VirginAtl…,FALSE,0,NA,1/27/2018 11:37,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EuropeFife,91,TRUE,FALSE,NA,NA,neutral,fear,Thank you to the rudest lady at the @easyJet check in desk for making the start of our trip to Paris a great one <ed><ed><ed><ed>… t.co/hTYG28Eirg,@easyJet,1/27/2018 11:37,11:37:00,Morning
1379,1379,@easyJet Slightly late arrival but overall very good for my first time,FALSE,0,easyJet,1/27/2018 11:37,FALSE,9.57E+17,9.57E+17,38676903,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rhyssmith55,1,FALSE,FALSE,NA,NA,neutral,joy,"@easyJet Hi, looking for help with what id is required for a flight from Liverpool John Lennon to Jersey. Would a C… t.co/5U3P6fvhzQ",@easyJet,1/27/2018 11:37,11:37:00,Morning
1380,1380,"@easyJet hey, we’re travelling to Morocco in May for charity work but have since noticed the outbound price has gon… https://t.co/Eq37LLgqRa",FALSE,0,easyJet,1/27/2018 11:33,TRUE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",k15lyy,1,FALSE,FALSE,NA,NA,positive,unknown,RT @leon82uk: @easyJet Hello my flight from Thessaloniki has been changed to Kavala due to Thessaloniki airport being closed in March. Am I…,@easyJet,1/27/2018 11:33,11:33:00,Morning
1381,1381,"If @vestager or @Kartellamt see this, @easyJet is in trouble. #competition #tech https://t.co/SF3TgrG5tf",FALSE,3,NA,1/27/2018 11:19,FALSE,NA,9.57E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ben_schroeter,1,FALSE,FALSE,NA,NA,negative,unknown,RT @JHWaring: @easyJet just got off flight flight ezy2081 and left a bottle of gin on the plane at baggage claim any chance of getting it #…,@easyJet,1/27/2018 11:19,11:19:00,Morning
1382,1382,We are experiencing delays onour Brighton to LGW DUE TO ROADWORKS N/B on the M23. Please allow extra times for your… https://t.co/EliNpoGj7w,FALSE,1,Crewflyer1,1/27/2018 11:15,TRUE,9.57E+17,9.57E+17,8.68E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Crewflyer1,2,FALSE,FALSE,NA,NA,positive,joy,@fionani09 @easyJet @belfastairport Gosh there is so much to do in Edinburgh for you guys and Lily! Are pandas on t… t.co/ftEEHHMZRe,@easyJet,1/27/2018 11:15,11:15:00,Morning
1383,1383,"@easyJet hello, why can’t I add hold luggage to my booking after I’ve checked in? It says you can on your website but I can’t find it?",FALSE,0,easyJet,1/27/2018 11:13,FALSE,NA,9.57E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fransbeautyblog,0,FALSE,FALSE,NA,NA,positive,unknown,@easyJet hello please read my dms,@easyJet,1/27/2018 11:13,11:13:00,Morning
